time_seconds,bus650_magnitude,bus650_angle,bus680_magnitude,bus680_angle,bus692_magnitude,bus692_angle
208.0,0.9999550882586515,-0.00016796677799152987,0.9979288914334304,-0.07515151497199768,0.997928871710299,-0.07515150809017344
209.0,0.9999429600689916,-0.00017542284663211495,0.9937519556554245,-0.08034360633520307,0.9937519353353111,-0.08034359901470839
210.0,0.9999263728684621,-0.00018543878535379446,0.9880350016827915,-0.08745858580028347,0.9880349805464644,-0.08745857787762709
211.0,0.9999094818491954,-0.0001953573463422481,0.9822311439729159,-0.09466190606319802,0.9822311220063958,-0.09466189752402641
212.0,0.9998968827144983,-0.00020316432401997126,0.9846187845416359,-0.09878432584358604,0.9846187619187187,-0.09878431693555263
213.0,0.9998915783880155,-0.00020618457021304534,0.9828197988755643,-0.10100397336856225,0.9828197759945929,-0.10100396426803938
214.0,0.9998938186205484,-0.00020490060318653996,0.9835960326320966,-0.10005716782782398,0.9835960098604686,-0.10005715880948465
215.0,0.9999012673557365,-0.00020066281722906553,0.9861145120950943,-0.09695617569699816,0.9861144896842134,-0.09695616694730566
216.0,0.999909727012652,-0.0001957728905869612,0.9890212662155291,-0.0934218273536224,0.9890212442164699,-0.09342181891000145
217.0,0.9999150565466015,-0.00019263477788813692,0.9908198376768492,-0.09116921743532083,0.9908198159385011,-0.09116920918311869
218.0,0.9999148958546182,-0.00019277503166171073,0.9907740121902405,-0.09124789808910987,0.9907739904423779,-0.09124788983262468
219.0,0.9999091695700819,-0.00019610019517450294,0.9888148405143738,-0.09363668453008077,0.9888148184882763,-0.09363667606567867
220.0,0.9999003056577359,-0.00020121124218950342,0.9857987570303622,-0.09734971858110815,0.985798734573825,-0.09734970979771536
221.0,0.9998924589179283,-0.0002056782575470777,0.983128272223906,-0.1006300554607753,0.9831282493857665,-0.10063004639335814
222.0,0.999889799144246,-0.00020719168489765719,0.9822099583412471,-0.10173120395484878,0.9822099353740117,-0.10173119478928645
223.0,0.9998947544702784,-0.0002043623284614239,0.9839029638721657,-0.09967084815543213,0.983902941146319,-0.09967083917081958
224.0,0.9999070515066598,-0.00019732316901713184,0.9880933097967299,-0.0945352067588043,0.9880932876685785,-0.09453519821856109
225.0,0.9999236434914281,-0.00018760398161823618,0.993768935311973,-0.08756673480105845,0.9937689139910957,-0.08756672685811065
226.0,0.9999399550330165,-0.00017778271375642218,0.9993562423898225,-0.0806777905121392,0.9993562218648204,-0.08067778315290278
227.0,0.9999516372674847,-0.00017008671544784234,0.9967578372142444,-0.07661913687206666,0.996757817320882,-0.07661912986500398
228.0,0.9999562990120272,-0.00016719751741324152,0.9983677492536095,-0.07462596318852385,0.9983677295911763,-0.07462595635004048
229.0,0.9999537988727863,-0.00016873782948720402,0.9974902815398677,-0.07568345377761858,0.9974902617548465,-0.07568344684883774
230.0,0.9999464048539883,-0.00017333531946018516,0.9949483701327441,-0.0788818245821271,0.9949483499813168,-0.07888181738605302
231.0,0.9999379097929132,-0.00017852292185946354,0.9920151571712583,-0.08252688416312604,0.9920151366012271,-0.0825268766597802
232.0,0.9999322701450736,-0.00018188980474785236,0.9900670482481363,-0.08492548691747014,0.9900670274019643,-0.08492547920844265
233.0,0.9999320927313935,-0.00018201232979182179,0.9900062535642402,-0.08499092912759744,0.9900062327106878,-0.08499092141255742
234.0,0.999937369977553,-0.00017882575446248662,0.9918237484159755,-0.08274391382218217,0.9918237278209399,-0.08274390629860444
235.0,0.9999455540478982,-0.00017383404616653695,0.9946651346880614,-0.07923881107920658,0.9946651144952264,-0.07923880385198943
236.0,0.9999526488529774,-0.00016945420474749986,0.9971167383202745,-0.07618105933761823,0.9971167184780071,-0.07618105236717589
237.0,0.9999548212613788,-0.00016811018065954463,0.9978514768733374,-0.0752344383988821,0.9978514571381772,-0.07523443150724765
238.0,0.999949798444139,-0.0001712256636825407,0.9961326827292607,-0.07740761787526548,0.9961326627461036,-0.07740761080192725
239.0,0.9999376691930839,-0.0001786463987420268,0.9919105513564881,-0.08261778370511627,0.9919105307754584,-0.08261777619194006
240.0,0.9999210088506042,-0.00018862505304459892,0.9861969656665049,-0.08973289468366825,0.9861969442661062,-0.08973288656601862
241.0,0.9999040476921891,-0.00019850776675586329,0.9803718774374213,-0.0969617862416767,0.980371855205138,-0.09696177750474794
242.0,0.9998914394156752,-0.00020625540747517033,0.9827802490595418,-0.10104917716201808,0.9827802261715963,-0.10104916805791749
243.0,0.9998861219915014,-0.000209250173591691,0.9809702073775407,-0.10326808599570866,0.9809701842304798,-0.10326807669783362
